start_time=11APRIL2002 0000
interval=1day
14ml_sl|FLOW,3mile_sl|FLOW,RSAN032|FLOW,SLMZU032|FLOW,523_0|FLOW,RMID015|FLOW,ROLD024|FLOW,RSAC092|FLOW,RSAC101|FLOW,RSAN007|FLOW,RSAN018|FLOW,045_0|FLOW,RSAN037|FLOW,RSAN058|FLOW,307_13500|FLOW,308_0|FLOW,SLDUT007|FLOW,GEORG_SL|FLOW,SLTRM004|FLOW,309_0|FLOW,347+364+374|FLOW,RSAC054|FLOW,LTL_HOLLAND_WEST|FLOW,LTL_HOLLAND_SOUTH|FLOW,PROSPECT_NORTH|FLOW,PROSPECT_SOUTH|FLOW,CALHOUNCUT|FLOW,IS3-1|FLOW,IS3-2+IS3-3+IS3-4|FLOW,SUISUN5|FLOW,MONTZWET_N+S_BREACHES|FLOW,IS9-1|FLOW,IS9-2|FLOW,IS10-1|FLOW,IS10-2|FLOW,IS10-3|FLOW,IS10-4|FLOW,MCCOR_WILLIAMSON-258|FLOW,MCCOR_WILLIAMSON-256+260|FLOW,DECKER_NW|FLOW,SHAGSLOUGH|FLOW,SNODGRASSSLOUGH|FLOW,47_LEN|FLOW,279_LEN|FLOW,280_LEN|FLOW
2808.82,-68.69,3553.40,218.84,977.94,-2277.83,-1580.78,8323.30,9196.50,2675.54,3345.26,443.55,-366.57,445.70,33.71,-5.71,-120.46,2253.76,-1096.38,-1072.13,3522.80,15034.27,-83.11,82.55,2178.33,-2270.47,-8.73,-29.29,-20.25,-32.81,-84.90,-102.26,60.23,-0.12,124.80,-454.65,176.58,159.38,-343.08,-45.72,-165.69,-202.63,179.96,2032.094971,456.7648621
2117.89,-238.09,2896.68,175.32,493.73,-2630.39,-1930.25,6877.56,8598.07,298.53,1122.08,-1506.82,-1182.66,377.70,6.84,-0.77,-234.44,2353.04,-1694.33,-1704.10,2902.44,8053.88,-79.88,79.79,2216.72,-2235.11,-1.37,-24.45,29.30,3.82,-68.91,-91.11,95.98,6.25,172.11,-337.15,177.09,184.93,-236.08,-9.37,-66.96,-96.13,-1858.93,1296.423584,374.0139465
1427.97,-387.37,2583.77,143.85,111.31,-3073.25,-2333.20,5212.35,7566.29,-1809.06,-824.24,-3234.53,-2000.92,249.89,-16.19,2.88,-329.45,2360.94,-2145.27,-2180.74,2621.41,2427.16,-82.74,83.03,2242.55,-2194.52,4.59,-21.40,63.21,25.30,-18.25,-81.75,117.11,13.09,191.85,-272.53,192.01,194.67,-144.59,22.06,78.66,43.27,-3676.26,753.140564,318.0598145
1202.49,-438.19,2476.54,145.03,-77.80,-3092.29,-2365.67,4539.80,7110.43,-2394.81,-1304.79,-3724.02,-2183.66,167.88,-24.79,4.37,-361.90,2367.03,-2286.33,-2332.99,2525.91,203.63,-87.75,88.18,2279.90,-2208.13,6.85,-20.63,77.91,35.48,15.81,-77.10,125.12,18.06,190.78,-247.70,210.34,189.77,-111.63,33.09,120.11,79.58,-4212.60,682.7716064,309.9499817
1111.74,-454.07,2642.90,133.62,-135.02,-3166.22,-2400.27,3891.47,6423.43,-2462.52,-1284.88,-3740.81,-2210.46,142.40,-26.59,4.37,-374.14,2218.96,-2249.31,-2297.42,2695.47,-458.83,-93.90,94.32,2245.21,-2180.64,6.69,-21.65,78.56,34.31,38.03,-76.35,123.43,20.72,182.24,-267.75,231.76,168.42,-9.48,32.85,131.10,170.60,-4256.77,786.3067017,326.0940857
1669.39,-317.30,3195.07,95.28,271.93,-2941.02,-2167.03,4838.86,6657.00,-416.33,596.00,-2159.06,-1470.28,324.72,-3.34,-0.14,-286.43,2057.08,-1764.91,-1782.17,3216.52,5516.85,-100.64,100.63,2185.76,-2183.38,-0.04,-27.21,31.60,-0.33,31.45,-88.74,89.20,13.12,130.03,-380.04,238.42,121.23,-85.74,0.69,40.55,81.38,-2608.04,1461.342285,407.6892395
1322.22,-354.85,2941.41,106.84,-82.75,-2589.13,-1819.09,4304.12,6345.41,-616.57,609.11,-2121.47,-1262.98,419.44,-16.01,3.39,-298.30,2166.68,-1804.01,-1844.37,2977.75,2008.08,-103.30,103.63,2260.92,-2209.82,5.11,-24.07,70.70,31.70,19.29,-77.92,117.58,20.86,161.12,-286.71,252.84,119.54,-149.27,19.49,61.69,-36.54,-2648.90,1504.144165,403.1536255
412.77,-596.30,2109.71,160.98,-614.20,-3414.30,-2471.11,1979.19,5140.31,-4055.63,-2605.35,-5134.16,-2516.50,329.65,-47.65,8.75,-469.63,2290.06,-2649.31,-2727.53,2189.86,-6882.37,-106.08,106.96,2342.16,-2194.74,13.86,-19.61,126.07,67.99,64.78,-63.26,156.06,35.18,208.12,-204.48,288.46,161.42,-32.45,69.86,242.93,112.92,-5757.92,605.4558105,298.4034119
1292.96,-456.07,2223.66,249.86,-14.37,-3185.18,-2242.77,3617.70,6156.15,-2280.38,-1077.72,-4069.73,-1941.47,340.76,-18.50,2.87,-391.87,2263.72,-2328.43,-2365.90,2265.31,278.79,-110.08,110.39,2328.89,-2272.97,4.82,-26.29,63.92,22.15,70.13,-78.64,110.23,26.56,150.81,-366.99,298.87,152.99,-77.38,27.22,128.86,105.26,-4561.54,1204.387085,353.4609985
2314.33,-274.15,2554.10,229.34,543.74,-2820.08,-1909.71,5710.35,7483.40,175.56,1061.37,-2326.12,-1125.32,403.71,14.26,-2.97,-284.32,2253.20,-1863.21,-1858.82,2551.24,8150.85,-112.13,111.84,2307.36,-2353.37,-4.57,-32.20,6.20,-17.85,25.31,-93.73,69.77,14.83,96.01,-482.58,286.59,126.07,-154.68,-21.80,-52.72,-13.07,-2679.59,1870.486206,424.1550598
2621.05,-178.53,2804.73,191.82,717.61,-2375.06,-1553.86,6686.91,8086.58,1542.80,2326.39,-1161.15,-602.40,440.87,23.43,-4.38,-208.69,2269.45,-1560.45,-1545.22,2789.17,11301.17,-111.32,110.89,2319.48,-2388.12,-6.76,-33.74,-8.47,-26.60,-13.47,-97.08,60.19,9.48,76.13,-483.01,268.35,109.45,-163.81,-33.73,-111.68,-54.04,-1490.74,2234.532471,458.5716553
2719.35,-144.98,3209.97,153.17,721.93,-2385.52,-1575.12,7191.93,8455.00,2037.51,2782.53,-616.83,-518.28,471.27,24.36,-4.34,-178.69,2279.04,-1422.29,-1406.87,3193.14,12115.15,-109.24,108.80,2329.81,-2405.17,-7.01,-33.30,-6.10,-23.74,-35.09,-96.41,63.05,6.89,78.28,-450.99,249.56,92.12,-113.34,-34.94,-127.28,-22.57,-959.71,2297.231689,477.3587952
2625.50,-142.56,3673.67,128.34,705.77,-2644.82,-1839.29,7067.75,8230.15,2003.37,2761.75,-405.54,-656.29,494.74,23.76,-4.14,-175.29,2206.80,-1310.86,-1296.24,3657.36,11887.64,-107.87,107.46,2298.85,-2369.16,-6.53,-32.67,-2.50,-21.55,-40.89,-96.26,67.59,6.00,89.40,-433.06,234.82,65.82,-118.53,-33.42,-120.68,-38.40,-764.28,2193.536621,489.3816223
2815.53,-94.14,3866.12,80.15,763.19,-2352.37,-1654.14,7711.51,8672.98,2816.39,3530.72,379.38,-316.36,574.18,27.35,-4.83,-137.64,2239.37,-1146.61,-1127.64,3844.84,13809.68,-106.25,105.77,2316.35,-2399.14,-7.72,-32.44,-11.26,-26.42,-51.62,-100.40,65.37,3.84,98.95,-448.78,219.91,54.60,-137.29,-41.25,-150.48,-93.67,26.65,2329.849365,506.0896912
2753.85,-101.96,4000.99,93.21,731.74,-2343.20,-1657.22,7948.23,8933.94,2881.40,3643.49,601.65,-268.43,645.80,24.13,-4.01,-136.75,2301.13,-1127.71,-1114.79,3983.83,13672.00,-106.18,105.77,2364.58,-2434.94,-6.44,-31.35,-3.07,-20.77,-58.79,-101.36,74.53,4.96,122.31,-436.94,212.67,49.25,-118.93,-36.77,-134.85,-84.06,228.25,2266.869141,505.7505188
2001.33,-235.76,3919.88,114.48,275.41,-2532.36,-1822.13,6575.62,8139.90,1241.80,2315.78,-418.55,-798.23,586.86,-2.47,0.98,-213.83,2340.58,-1451.38,-1472.68,3938.09,7638.97,-106.68,106.76,2404.93,-2397.51,1.25,-26.51,49.35,16.27,-43.82,-91.29,113.42,14.31,177.06,-333.74,221.37,49.31,-58.03,1.43,-24.67,-36.98,-919.26,1809.357788,463.3730774
1014.13,-412.34,3606.44,167.93,-223.88,-2639.24,-1908.02,4563.43,6819.94,-948.49,534.91,-1896.11,-1449.53,448.93,-36.35,6.55,-314.56,2340.97,-1861.48,-1922.87,3671.10,610.70,-109.38,110.03,2442.67,-2337.16,10.20,-21.39,102.85,51.78,6.71,-78.48,150.27,27.03,222.29,-248.02,250.44,58.55,42.67,48.49,154.26,86.44,-2567.25,1322.05835,418.8311157
1236.95,-434.09,3655.90,177.03,-123.42,-3221.06,-2315.99,4790.59,7124.90,-1037.15,356.29,-2314.54,-1670.38,449.75,-24.94,4.63,-351.71,2365.00,-2030.18,-2078.69,3705.40,1846.28,-114.73,115.22,2478.22,-2394.11,7.70,-24.07,87.53,37.56,38.25,-83.00,136.10,27.89,201.51,-318.16,274.16,53.72,36.54,39.25,154.51,104.90,-2931.47,1320.284668,436.8398132
1790.23,-428.34,3838.00,99.90,90.54,-3770.08,-2834.72,5558.44,7982.90,-984.09,148.46,-2808.96,-1978.20,436.08,-13.26,1.88,-378.56,2423.21,-2267.44,-2298.69,3872.64,4325.28,-119.50,119.69,2527.06,-2491.32,3.05,-28.58,55.17,14.06,36.73,-90.97,110.82,23.63,160.88,-401.82,286.91,47.21,8.38,15.56,76.50,70.67,-3362.21,1283.478027,448.2382507
2048.74,-346.19,3962.81,110.67,182.18,-3130.74,-2266.60,6417.05,8501.31,410.88,1539.49,-1622.71,-1333.19,463.94,-6.64,1.02,-308.93,2438.67,-1970.04,-1994.57,3987.96,6928.33,-122.15,122.25,2575.96,-2558.37,1.60,-29.51,45.50,9.65,23.74,-92.89,104.50,23.08,146.28,-417.80,293.18,40.86,-12.93,7.08,38.41,39.16,-2176.48,1776.46936,490.3676453
1552.04,-437.05,3797.02,115.22,-140.28,-3288.70,-2366.17,5313.03,7779.04,-825.71,478.07,-2516.89,-1739.47,423.66,-24.30,4.25,-363.43,2442.07,-2186.24,-2233.12,3845.91,2582.69,-123.25,123.67,2600.91,-2530.16,6.59,-26.62,78.88,33.59,34.34,-82.59,126.73,29.74,170.60,-348.62,307.14,44.18,26.58,33.83,112.09,73.00,-3149.43,1502.121216,456.5556946
1626.40,-386.02,3844.88,219.22,-53.11,-2862.50,-1969.69,5764.98,8002.08,-101.19,1273.98,-1840.65,-1344.96,456.04,-22.16,3.83,-316.91,2457.45,-1977.77,-2021.01,3891.01,4058.78,-122.82,123.20,2628.45,-2559.65,6.06,-27.77,74.73,30.61,46.36,-82.82,123.45,31.25,166.53,-369.85,316.92,46.37,27.69,32.62,116.23,85.19,-2493.52,1846.214966,490.7570801
1939.41,-332.14,4009.86,307.51,142.73,-2790.77,-1895.47,6591.37,8619.30,583.59,1905.12,-1348.66,-1135.33,472.56,-12.96,2.20,-282.94,2504.67,-1851.36,-1882.88,4043.58,6543.76,-121.63,121.86,2651.77,-2609.18,3.60,-28.99,58.46,19.59,45.76,-85.91,111.98,29.54,155.25,-410.83,318.47,36.14,9.60,21.27,78.30,58.41,-1975.07,2069.255859,523.0513916
2587.22,-228.54,4213.51,332.64,508.80,-2818.58,-1899.60,7901.98,9520.35,1843.87,2928.69,-547.20,-810.98,494.61,9.83,-1.65,-226.09,2516.79,-1636.33,-1639.46,4215.99,11163.95,-119.72,119.57,2629.42,-2651.32,-2.37,-32.06,22.36,-5.36,24.59,-93.79,85.74,21.38,123.19,-474.34,302.34,19.51,-42.15,-8.78,-24.29,-11.13,-1063.52,2357.843506,558.1541138
2659.22,-289.45,4318.77,253.86,464.56,-3895.78,-2793.12,7680.27,9695.21,731.49,1613.68,-1797.81,-1630.06,458.07,13.28,-1.86,-294.15,2559.96,-2039.94,-2040.58,4316.15,9527.29,-114.43,114.27,2609.31,-2634.75,-2.66,-31.34,21.03,-4.12,6.13,-92.02,84.93,18.60,114.91,-440.73,283.89,11.66,-47.61,-10.42,-47.26,-38.22,-2254.56,1826.017334,520.0627441
3076.49,-234.00,4507.59,240.52,745.83,-4103.13,-2996.02,8669.61,10526.38,1065.31,1719.91,-1711.44,-1737.17,464.36,22.37,-4.22,-264.35,2595.81,-2009.35,-1994.18,4493.49,12523.45,-108.33,107.91,2591.99,-2656.55,-6.55,-32.85,-7.41,-24.30,-12.23,-97.62,64.35,10.37,92.60,-478.23,256.46,3.56,-64.32,-28.70,-102.73,-60.44,-2109.37,1798.536377,520.3999023
3635.92,-80.09,4825.67,262.04,1082.51,-3407.34,-2450.93,10597.20,11810.08,3193.42,3685.26,180.18,-883.49,563.89,39.25,-7.10,-147.65,2618.16,-1511.08,-1475.79,4788.51,18263.21,-101.82,101.12,2579.18,-2695.10,-11.17,-33.83,-36.46,-42.45,-46.45,-103.75,45.47,1.95,76.70,-507.32,222.14,-9.60,-102.72,-53.49,-196.08,-117.20,-161.69,2286.8479,571.3206787
3299.98,-120.16,4838.25,292.90,875.46,-3496.08,-2602.05,10312.02,11709.59,2574.71,3143.28,-32.79,-1076.52,603.33,29.06,-4.63,-165.39,2619.80,-1564.64,-1547.76,4815.95,15519.42,-92.82,92.34,2554.28,-2639.06,-7.68,-29.69,-9.24,-20.41,-62.33,-97.32,68.30,5.23,121.94,-429.51,200.23,-22.31,-82.20,-38.49,-170.19,-124.87,-413.01,1964.596558,542.4806519
2258.57,-346.22,4447.23,323.06,337.00,-4649.39,-3672.68,7826.25,10177.20,-944.14,-179.04,-2736.76,-2497.38,550.92,2.15,0.63,-328.25,2580.39,-2233.35,-2257.42,4468.80,6126.71,-82.71,82.77,2490.57,-2485.29,0.85,-22.55,47.00,19.56,-36.72,-84.68,110.99,15.62,196.11,-312.75,192.82,-56.52,18.94,6.16,-31.99,-64.21,-3186.80,798.2190552,437.0057983
1868.80,-484.90,4126.54,289.88,208.07,-5477.50,-4458.24,6380.92,9304.33,-3219.28,-2448.87,-4763.56,-3526.90,442.88,-10.29,1.89,-439.81,2530.68,-2744.44,-2781.21,4168.48,2216.37,-77.91,78.11,2427.55,-2393.69,3.15,-21.05,52.82,19.86,-4.27,-84.04,113.64,16.61,209.52,-319.53,192.29,-95.46,116.02,17.31,47.66,7.60,-5215.04,63.56210709,359.80896
2214.32,-436.09,4226.57,311.91,403.80,-5322.04,-4287.67,7097.28,9795.19,-2492.91,-1774.54,-4220.45,-3299.53,429.79,-1.61,0.15,-409.90,2542.82,-2608.26,-2634.11,4257.07,4810.07,-77.78,77.79,2440.64,-2437.09,0.25,-23.47,33.86,5.61,-6.80,-89.86,97.86,12.19,189.49,-364.76,191.01,-124.29,131.44,1.34,1.15,3.62,-4643.20,287.4759827,386.3970032
1853.74,-500.55,4136.00,293.20,191.83,-5435.32,-4347.13,6415.90,9409.64,-3258.17,-2425.34,-4821.26,-3562.78,404.38,-13.93,2.41,-443.85,2564.32,-2788.86,-2830.88,4183.19,2127.08,-79.88,80.12,2479.34,-2438.09,3.87,-21.60,56.50,20.52,3.95,-80.11,107.07,15.29,178.17,-298.67,203.66,-129.54,174.69,19.31,69.09,46.67,-5312.48,146.8055115,376.2611694
1796.84,-513.32,4048.60,272.00,156.33,-5399.40,-4351.14,6184.96,9276.89,-3404.17,-2577.26,-5093.74,-3592.57,369.51,-16.48,2.59,-450.80,2563.40,-2880.32,-2924.61,4099.73,1725.48,-83.93,84.19,2504.61,-2459.05,4.17,-22.38,56.99,19.64,20.81,-76.62,102.96,15.57,154.67,-293.80,218.57,-124.72,184.91,20.44,92.88,73.93,-5600.84,195.1290588,376.1123657
1849.82,-499.32,4055.82,302.50,182.57,-5264.55,-4193.58,6292.13,9354.63,-3071.59,-2233.94,-4911.55,-3414.95,358.06,-15.38,2.49,-439.86,2584.22,-2856.07,-2899.88,4105.42,2168.09,-89.71,89.96,2553.48,-2509.58,4.06,-23.69,56.32,18.69,27.82,-75.77,100.94,16.97,142.02,-303.82,235.84,-126.72,188.44,17.63,91.22,77.57,-5428.54,389.2219543,392.7688904
2288.55,-448.49,4241.29,296.35,369.00,-5297.50,-4187.69,7136.80,10038.27,-2209.02,-1512.63,-4488.98,-3195.18,380.22,-2.84,0.28,-416.72,2638.86,-2807.40,-2835.27,4273.89,5040.19,-97.34,97.38,2617.75,-2610.19,0.62,-26.84,37.67,4.14,21.15,-81.54,88.24,14.70,121.69,-360.88,248.25,-134.54,162.70,-0.28,35.51,46.32,-4958.67,667.9055786,425.4595032
2079.17,-492.65,4278.75,288.71,161.47,-5252.05,-4124.45,6826.68,9933.54,-2549.19,-1713.36,-4676.80,-3247.61,394.03,-13.59,2.48,-439.97,2694.50,-2901.44,-2944.27,4325.34,2861.26,-101.59,101.83,2689.86,-2652.24,3.75,-25.93,60.18,21.57,16.96,-76.98,105.74,20.47,137.16,-319.74,266.40,-131.07,175.70,14.04,58.97,47.54,-5216.79,651.0878296,426.7233276
1562.54,-603.77,4127.96,323.78,-177.13,-5550.08,-4326.53,5554.44,9136.87,-3913.42,-2854.88,-5743.54,-3709.08,327.22,-30.26,5.67,-514.86,2721.06,-3211.98,-3276.48,4196.81,-1852.47,-108.09,108.65,2742.95,-2652.29,8.81,-23.17,95.91,46.42,40.10,-69.89,133.38,31.24,173.08,-277.44,298.20,-121.49,210.84,40.33,147.06,93.86,-6363.52,374.9758301,400.2390137
1737.26,-623.52,4148.91,338.75,-121.49,-5847.33,-4549.15,5581.60,9253.89,-4037.92,-3006.10,-6088.53,-3876.58,255.02,-24.77,4.57,-546.82,2746.80,-3357.46,-3413.72,4210.52,-1369.93,-114.57,115.02,2782.62,-2706.18,7.21,-25.02,86.07,38.73,52.71,-74.48,128.19,33.57,170.71,-338.34,322.96,-135.91,214.05,34.26,130.72,87.19,-6679.79,384.046936,406.8843689
2061.79,-606.67,4286.60,337.65,6.68,-5951.00,-4604.61,6145.01,9755.31,-3601.96,-2618.34,-5918.98,-3839.30,216.14,-16.19,2.97,-548.84,2804.23,-3377.47,-3422.19,4336.73,583.91,-120.74,121.04,2834.96,-2782.22,4.81,-27.69,69.99,26.68,48.82,-80.50,118.11,33.93,160.07,-403.46,340.50,-150.18,207.65,22.35,88.15,65.34,-6477.00,533.6187744,428.6601563
3040.67,-460.63,4659.12,305.71,524.06,-5825.76,-4448.40,8272.82,11282.56,-1517.78,-827.33,-4528.86,-3260.68,266.34,13.50,-2.58,-467.09,2867.59,-3062.08,-3066.45,4669.24,8189.32,-125.70,125.45,2866.92,-2903.91,-3.82,-33.84,15.44,-13.11,20.91,-97.51,81.48,24.50,119.52,-535.32,331.64,-170.25,143.49,-18.19,-46.82,-13.88,-4960.04,1069.970825,492.0799561
3473.82,-391.96,4878.11,222.09,697.81,-5906.64,-4493.08,9218.32,11978.44,-653.22,-130.68,-3901.95,-3068.64,343.54,27.10,-4.65,-427.78,2895.21,-2916.60,-2905.46,4869.25,10976.89,-124.91,124.45,2858.54,-2936.08,-7.27,-35.51,-6.37,-24.96,-15.84,-103.87,69.85,18.55,104.85,-552.41,308.83,-185.84,103.61,-36.28,-128.40,-84.92,-4267.43,1197.864868,512.5583496
3476.38,-388.87,4933.15,163.39,717.68,-5974.67,-4641.85,9297.63,12067.03,-758.90,-294.44,-3944.85,-3169.00,357.53,26.62,-4.66,-425.91,2904.90,-2927.43,-2916.76,4925.14,11046.96,-122.31,121.84,2845.03,-2923.07,-7.32,-34.95,-7.62,-25.84,-35.90,-105.43,71.46,16.03,109.30,-536.59,288.65,-190.14,110.20,-37.34,-134.38,-88.56,-4302.40,1058.914185,501.4195557
3662.16,-337.04,5054.79,161.44,871.28,-5732.57,-4519.24,9973.84,12514.42,-103.13,286.58,-3305.85,-2923.01,390.34,32.26,-5.66,-386.31,2905.09,-2748.53,-2731.29,5039.08,12994.08,-118.92,118.35,2826.35,-2922.53,-9.00,-35.89,-18.82,-32.87,-54.79,-110.49,66.10,11.47,108.76,-544.46,265.90,-194.72,95.29,-45.24,-168.28,-108.88,-3636.90,1144.242798,510.4651794
3031.41,-426.61,4945.24,193.86,559.16,-5819.02,-4639.45,8923.92,11830.40,-1378.54,-783.03,-4007.58,-3316.03,373.65,12.31,-1.87,-432.24,2893.62,-2917.80,-2928.10,4956.25,8470.24,-112.54,112.35,2804.70,-2838.51,-3.01,-30.61,20.61,-4.29,-51.62,-100.35,94.51,15.73,150.19,-443.90,256.06,-187.53,137.88,-15.42,-85.16,-74.13,-4424.17,728.3834229,468.1977539
2705.08,-492.00,4858.72,214.01,420.85,-5997.95,-4777.43,8288.04,11447.07,-2265.34,-1576.52,-4619.91,-3661.17,347.54,0.78,-0.08,-471.88,2884.85,-3079.29,-3103.41,4885.63,6098.30,-108.26,108.25,2795.65,-2798.97,-0.23,-28.31,37.53,6.36,-33.92,-95.16,103.01,16.73,161.92,-404.39,254.38,-189.69,178.26,-0.68,-21.04,-25.70,-5084.94,453.3141174,443.3889771
1995.04,-609.86,4634.71,251.12,29.46,-6123.64,-4859.18,6906.08,10554.20,-3826.01,-2887.55,-5676.67,-4129.41,313.81,-23.68,4.26,-535.42,2883.15,-3347.71,-3402.77,4694.86,705.98,-106.33,106.74,2813.74,-2744.52,6.55,-23.94,79.17,35.52,-1.34,-82.48,128.66,24.92,188.63,-313.24,266.61,-185.68,249.47,33.93,95.70,53.91,-6259.31,90.02680206,405.0245972
1353.04,-715.76,4362.46,317.94,-318.16,-6244.31,-4900.47,5551.01,9637.15,-5245.26,-4068.35,-6738.39,-4543.97,231.46,-43.90,7.83,-594.10,2873.11,-3602.83,-3683.70,4450.21,-4098.35,-106.79,107.57,2831.51,-2700.37,12.30,-20.34,112.29,58.74,45.75,-70.20,148.51,34.20,210.58,-257.37,292.54,-172.14,300.76,63.78,215.06,136.10,-7416.19,-154.3630829,371.2071228
1591.04,-702.08,4289.13,353.46,-169.19,-6432.54,-5026.91,5656.35,9683.99,-5094.37,-4011.65,-6939.39,-4558.16,180.58,-33.79,5.73,-601.57,2852.63,-3652.95,-3719.63,4363.74,-2563.27,-111.13,111.72,2826.64,-2725.22,9.27,-22.81,91.56,41.58,73.29,-72.72,130.04,33.42,181.91,-328.80,315.72,-163.89,275.96,48.34,199.32,137.89,-7563.23,-19.54933548,382.2190247
2396.52,-584.33,4497.72,340.29,202.27,-6360.30,-4911.34,7065.57,10639.16,-3458.73,-2608.81,-5961.83,-4050.53,208.14,-8.13,1.31,-542.20,2860.21,-3426.28,-3460.57,4537.29,2819.69,-116.05,116.18,2837.36,-2813.16,2.17,-28.51,49.49,11.70,53.29,-84.28,100.67,27.43,142.02,-435.05,323.95,-169.14,207.04,9.61,59.94,54.43,-6473.29,476.4150391,433.508728
2536.20,-576.22,4631.07,324.30,219.93,-6307.03,-4905.94,7480.59,11049.66,-3129.66,-2284.80,-5737.34,-3953.56,208.24,-6.92,1.15,-538.47,2913.60,-3430.65,-3463.58,4669.01,3638.32,-119.00,119.12,2894.94,-2872.73,1.91,-29.11,48.29,11.30,33.62,-85.07,101.05,28.25,142.52,-448.67,333.92,-166.33,199.40,7.71,38.13,38.86,-6259.14,579.8572388,451.4771118
3109.89,-488.73,4880.10,312.85,530.04,-6163.46,-4782.87,8862.33,12082.52,-1802.72,-1133.40,-4827.07,-3562.46,237.43,10.04,-1.99,-487.20,2963.74,-3242.84,-3252.62,4895.04,8260.91,-121.62,121.44,2933.94,-2962.45,-2.97,-32.62,17.27,-10.67,11.82,-94.41,81.05,23.07,115.71,-517.89,330.13,-177.72,162.87,-15.04,-33.17,-4.01,-5284.20,913.8575439,495.6098633
3671.97,-403.37,5160.43,261.55,821.15,-6334.46,-4931.17,10138.15,13088.75,-778.39,-375.69,-4245.34,-3408.80,284.98,28.26,-5.03,-440.34,3003.07,-3125.23,-3112.19,5150.30,12132.31,-121.85,121.36,2943.70,-3023.81,-7.74,-35.41,-11.96,-29.84,-20.30,-103.11,62.37,15.40,85.62,-553.39,309.29,-194.37,118.07,-37.80,-123.88,-73.19,-4612.90,1087.224609,522.1132202
3294.84,-448.70,5142.72,218.50,556.96,-6322.25,-4971.21,9576.21,12771.49,-1497.26,-984.88,-4614.21,-3648.39,278.97,13.35,-2.11,-457.44,3017.42,-3222.10,-3229.73,5152.24,8875.60,-118.23,118.00,2938.58,-2979.80,-3.64,-32.32,17.33,-6.70,-32.91,-94.95,83.35,17.25,110.32,-457.88,293.66,-196.81,143.49,-18.72,-91.67,-68.21,-5050.19,845.7317505,494.7394409
2396.40,-578.92,4853.78,250.48,92.28,-6309.02,-4968.71,7862.75,11550.96,-3232.44,-2394.59,-5618.51,-4092.89,214.69,-15.10,2.92,-525.65,2999.31,-3458.12,-3501.76,4902.03,2640.71,-113.58,113.87,2923.70,-2877.84,4.39,-26.59,66.23,28.22,-3.24,-81.15,118.56,26.89,157.17,-348.36,296.78,-184.06,214.09,23.72,54.20,18.34,-6187.64,385.7860413,446.4914551
2975.87,-476.28,4944.13,292.00,508.20,-6313.21,-4949.28,9006.91,12239.23,-2089.66,-1482.30,-4903.33,-3772.12,232.61,7.78,-1.51,-468.82,2967.09,-3226.86,-3238.64,4961.96,7783.13,-110.71,110.57,2873.52,-2891.81,-2.09,-30.31,21.02,-5.40,7.40,-93.00,87.54,19.36,126.22,-452.33,282.42,-189.72,170.31,-5.00,-12.88,-8.23,-5353.30,653.4312744,474.1021118
4007.54,-286.28,5235.62,268.64,1099.89,-6134.44,-4824.15,11232.70,13676.03,145.12,357.86,-3292.03,-3084.08,363.13,42.23,-7.64,-355.80,2923.08,-2751.18,-2719.42,5206.61,15681.42,-103.76,103.00,2789.71,-2916.02,-12.02,-35.51,-41.10,-46.85,-33.98,-108.96,44.74,4.18,81.46,-554.63,241.62,-209.59,80.87,-55.79,-199.37,-129.01,-3569.74,1127.251221,521.1419678
3179.11,-382.43,5050.43,284.14,641.53,-6027.33,-4816.82,9893.00,12718.84,-1291.98,-802.78,-3898.69,-3407.65,391.33,14.97,-2.28,-396.51,2880.30,-2859.14,-2865.39,5057.59,9579.47,-92.51,92.27,2734.81,-2779.06,-3.91,-28.00,11.22,-5.79,-47.68,-93.36,83.50,10.67,141.13,-404.36,219.21,-202.69,131.66,-18.13,-115.71,-102.09,-4300.32,638.703064,470.2418518
2954.04,-416.26,4915.56,271.16,596.52,-6241.26,-5009.12,9378.62,12291.04,-2000.91,-1529.35,-4419.33,-3725.82,372.77,12.21,-2.11,-419.12,2818.41,-2934.67,-2943.35,4927.01,8560.80,-83.65,83.45,2655.13,-2688.40,-3.28,-26.20,13.17,-7.00,-31.35,-92.63,83.87,8.83,155.59,-401.38,202.35,-197.26,149.59,-11.07,-57.11,-56.00,-4803.76,343.4387817,435.7559509
2734.45,-427.26,4799.02,321.80,501.65,-5998.93,-4846.58,8888.47,11781.62,-2349.97,-1768.58,-4398.49,-3723.06,356.71,2.54,-0.48,-413.78,2755.54,-2839.97,-2859.25,4821.00,6868.80,-74.50,74.43,2591.15,-2604.14,-1.07,-23.42,26.02,3.70,-29.80,-89.30,92.71,9.13,177.45,-359.91,186.59,-197.29,172.10,-2.68,-45.59,-46.60,-4821.67,232.2313843,414.5882874
2197.71,-508.15,4627.68,371.34,235.38,-6303.25,-5051.88,7789.62,10980.52,-3566.11,-2842.11,-5224.82,-4061.57,421.84,-15.62,2.74,-452.06,2711.51,-2990.37,-3025.56,4664.44,2904.92,-69.11,69.39,2569.07,-2522.12,4.33,-19.33,57.14,23.96,-2.85,-76.56,107.39,13.70,178.08,-267.01,187.23,-171.05,215.20,24.79,69.06,39.66,-5725.21,-63.11938095,383.0899658
